year,region,Coal.Mining_Cluster.LQ
2008,49019,0
2008,49021,0
2008,49023,0
2008,49025,0
2008,49027,0
2008,49029,0
2008,49031,0
2008,49033,0
2008,49035,0
2008,49037,0
2008,49039,0
2008,49041,0
2008,49043,0
2008,49045,0
2008,49047,0
2008,49049,0
2008,49051,0
2008,49053,0
2008,49055,0
2008,49057,0
2008,4999,0
2008,49999,0
2008,50001,0
2008,50003,0
2008,50005,0
2008,50007,0
2008,50009,0
2008,5001,0
2008,50011,0
2008,50013,0
2008,50015,0
2008,50017,0
2008,50019,0
2008,50021,0
2008,50023,0
2008,50025,0
2008,50027,0
2008,5003,0
2008,5005,0
2008,5007,0
2008,5009,0
2008,5011,0
2008,5013,0
2008,5015,0
2008,5017,0
2008,5019,0
2008,5021,0
2008,5023,0
2008,5025,0
2008,5027,0
2008,5029,0
2008,5031,0
2008,5033,0
2008,5035,0
2008,5037,0
2008,5039,0
2008,5041,0
2008,5043,0
2008,5045,0
2008,5047,0
2008,5049,0
2008,5051,0
2008,5053,0
2008,5055,0
2008,5057,0
2008,5059,0
2008,5061,0
2008,5063,0
2008,5065,0
2008,5067,0
2008,5069,0
2008,5071,0
2008,5073,0
2008,5075,0
2008,5077,0
2008,5079,0
2008,5081,0
2008,5083,0
2008,5085,0
2008,5087,0
2008,5089,0
2008,5091,0
2008,5093,0
2008,5095,0
2008,5097,0
2008,5099,0
2008,50999,0
2008,51001,0
2008,51003,0
2008,51005,0
2008,51007,0
2008,51009,0
2008,5101,0
2008,51011,0
2008,51013,0
2008,51015,0
2008,51017,0
2008,51019,0
2008,51021,0
2008,51023,0
2008,51025,0
2008,51027,1165.237795
2008,51029,0
2008,5103,0
2008,51031,0
2008,51033,0
2008,51035,0
2008,51036,0
2008,51037,0
2008,51041,0
2008,51043,0
2008,51045,0
2008,51047,0
2008,51049,0
2008,5105,0
2008,51051,0
2008,51053,0
2008,51057,0
2008,51059,0
2008,51061,0
2008,51063,0
2008,51065,0
2008,51067,0
2008,51069,0
2008,5107,0
2008,51071,0
2008,51073,0
2008,51075,0
2008,51077,0
2008,51079,0
2008,51081,0
2008,51083,0
2008,51085,0
2008,51087,0
2008,51089,0
2008,5109,0
2008,51091,0
2008,51093,0
2008,51095,0
2008,51097,0
2008,51099,0
2008,51101,0
2008,51103,0
2008,51105,0
2008,51107,0
2008,51109,0
2008,5111,0
2008,51111,0
2008,51113,0
2008,51115,0
2008,51117,0
2008,51119,0
2008,51121,0
2008,51125,0
2008,51127,0
2008,5113,0
2008,51131,0
2008,51133,0
2008,51135,0
2008,51137,0
2008,51139,0
2008,51141,0
2008,51143,0
2008,51145,0
2008,51147,0
2008,51149,0
2008,5115,0
2008,51153,0
2008,51155,0
2008,51157,0
2008,51159,0
2008,51161,0
2008,51163,0
2008,51165,0
2008,51167,592.7348479
2008,51169,0
2008,5117,0
2008,51171,0
2008,51173,0
2008,51175,0
2008,51177,0
2008,51179,0
2008,51181,0
2008,51183,0
2008,51185,107.4615068
2008,51187,0
2008,5119,0
2008,51191,62.46920736
2008,51193,0
2008,51195,547.4739429
2008,51197,0
2008,51199,0
2008,5121,0
2008,5123,0
2008,5125,0
2008,5127,0
2008,5129,0
2008,5131,0
2008,5133,0
2008,5135,0
2008,5137,0
2008,5139,0
2008,5141,0
2008,5143,0
2008,5145,0
2008,5147,0
2008,5149,0
2008,51510,0
2008,51515,0
2008,51520,0
2008,51530,0
2008,51540,0
2008,51550,0
2008,51570,0
2008,51580,0
2008,51590,0
2008,51595,0
2008,51600,0
2008,51610,0
2008,51620,0
2008,51630,0
2008,51640,0
2008,51650,0
2008,51660,0
2008,51670,0
2008,51678,0
2008,51680,0
2008,51683,0
2008,51685,0
2008,51690,0
2008,51700,0
2008,51710,0
2008,51720,362.0403635
2008,51730,0
2008,51735,0
2008,51740,0
2008,51750,0
2008,51760,0
2008,51770,0
2008,51775,0
2008,51790,0
2008,51800,0
2008,51810,0
2008,51820,0
2008,51830,0
2008,51840,0
2008,51999,0
2008,53001,0
2008,53003,0
2008,53005,0
2008,53007,0
2008,53009,0
2008,53011,0
2008,53013,0
2008,53015,0
2008,53017,0
2008,53019,0
2008,53021,0
2008,53023,0
2008,53025,0
2008,53027,0
2008,53029,0
2008,53031,0
2008,53033,0
2008,53035,0
2008,53037,0
2008,53039,0
2008,53041,0
2008,53043,0
2008,53045,0
2008,53047,0
2008,53049,0
2008,53051,0
2008,53053,0
2008,53055,0
2008,53057,0
2008,53059,0
2008,53061,0
2008,53063,0
2008,53065,0
2008,53067,0
2008,53069,0
2008,53071,0
2008,53073,0
2008,53075,0
2008,53077,0
2008,53999,0
2008,54001,0
2008,54003,0
2008,54005,1418.911331
2008,54007,0
2008,54009,0
2008,54011,0
2008,54013,0
2008,54015,0
2008,54017,0
2008,54019,88.67020604
2008,54021,0
2008,54023,0
2008,54025,0
2008,54027,0
2008,54029,0
2008,54031,0
2008,54033,17.62598922
2008,54035,0
2008,54037,0
2008,54039,0
2008,54041,0
2008,54043,0
2008,54045,589.314154
2008,54047,552.379215
2008,54049,0
2008,54051,0
2008,54053,0
2008,54055,36.3686815
2008,54057,0
2008,54059,810.1468838
2008,54061,35.33169706
2008,54063,0
2008,54065,0
2008,54067,232.082427
2008,54069,0
2008,54071,0
2008,54073,0
2008,54075,0
2008,54077,0
2008,54079,0
2008,54081,268.0936038
2008,54083,0
2008,54085,0
2008,54087,0
2008,54089,0
2008,54091,0
2008,54093,0
2008,54095,0
2008,54097,0
2008,54099,0
2008,54101,0
2008,54103,0
2008,54105,0
2008,54107,0
2008,54109,294.809007
2008,54999,0
2008,55001,0
2008,55003,0
2008,55005,0
2008,55007,0
2008,55009,0
2008,55011,0
2008,55013,0
2008,55015,0
2008,55017,0
2008,55019,0
2008,55021,0
2008,55023,0
2008,55025,0
2008,55027,0
2008,55029,0
2008,55031,0
2008,55033,0
2008,55035,0
2008,55037,0
2008,55039,0
2008,55041,0
2008,55043,0
2008,55045,0
2008,55047,0
2008,55049,0
2008,55051,0
2008,55053,0
2008,55055,0
2008,55057,0
2008,55059,0
2008,55061,0
2008,55063,0
2008,55065,0
2008,55067,0
2008,55069,0
2008,55071,0
2008,55073,0
2008,55075,0
2008,55077,0
2008,55078,0
2008,55079,0
2008,55081,0
2008,55083,0
2008,55085,0
2008,55087,0
2008,55089,0
2008,55091,0
2008,55093,0
2008,55095,0
2008,55097,0
2008,55099,0
2008,55101,0
2008,55103,0
2008,55105,0
2008,55107,0
2008,55109,0
2008,55111,0
2008,55113,0
2008,55115,0
2008,55117,0
2008,55119,0
2008,55121,0
2008,55123,0
2008,55125,0
2008,55127,0
2008,55129,0
2008,55131,0
2008,55133,0
2008,55135,0
2008,55137,0
2008,55139,0
2008,55141,0
2008,55999,0
2008,56001,0
2008,56003,0
2008,56005,779.7813329
2008,56007,0
2008,56009,0
2008,56011,0
2008,56013,0
2008,56015,0
2008,56017,0
2008,56019,0
2008,56021,0
2008,56023,0
2008,56025,0
2008,56027,0
2008,56029,0
2008,56031,0
2008,56033,0
2008,56035,0
2008,56037,0
2008,56039,0
2008,56041,0
2008,56043,0
2008,56045,0
2008,56999,0
2008,5999,0
2008,6001,0
2008,60010,0
2008,60020,0
2008,6003,0
2008,6005,0
2008,60050,0
2008,6007,0
2008,6009,0
2008,6011,0
2008,6013,0
2008,6015,0
2008,6017,0
2008,6019,0
2008,6021,0
2008,6023,0
2008,6025,0
2008,6027,0
2008,6029,0
2008,6031,0
2008,6033,0
2008,6035,0
2008,6037,0
2008,6039,0
2008,6041,0
2008,6043,0
2008,6045,0
2008,6047,0
2008,6049,0
2008,6051,0
2008,6053,0
2008,6055,0
2008,6057,0
2008,6059,0
2008,6061,0
2008,6063,0
2008,6065,0
2008,6067,0
2008,6069,0
2008,6071,0
2008,6073,0
2008,6075,0
2008,6077,0
2008,6079,0
2008,6081,0
2008,6083,0
2008,6085,0
2008,6087,0
2008,6089,0
2008,6091,0
2008,6093,0
2008,6095,0
2008,6097,0
2008,6099,0
2008,60999,0
2008,6101,0
2008,6103,0
2008,6105,0
2008,6107,0
2008,6109,0
2008,6111,0
2008,6113,0
2008,6115,0
2008,66020,0
2008,66030,0
2008,66040,0
2008,66050,0
2008,66060,0
2008,66070,0
2008,66075,0
2008,66080,0
2008,66090,0
2008,66100,0
2008,66110,0
2008,66120,0
2008,66130,0
2008,66140,0
2008,66150,0
2008,66160,0
2008,66170,0
2008,66180,0
2008,66190,0
2008,66999,0
2008,69100,0
2008,69110,0
2008,69120,0
2008,6999,0
2008,72001,0
2008,72003,0
2008,72005,0
2008,72007,0
2008,72009,0
2008,72011,0
2008,72013,0
2008,72015,0
2008,72017,0
2008,72019,0
2008,72021,0
2008,72023,0
2008,72025,0
2008,72027,0
2008,72029,0
2008,72031,0
2008,72033,0
2008,72035,0
2008,72037,0
2008,72039,0
2008,72041,0
2008,72043,0
2008,72045,0
2008,72047,0
2008,72049,0
2008,72051,0
2008,72053,0
2008,72054,0
2008,72055,0
2008,72057,0
2008,72059,0
2008,72061,0
2008,72063,0
2008,72065,0
2008,72067,0
2008,72069,0
2008,72071,0
2008,72073,0
2008,72075,0
2008,72077,0
2008,72079,0
2008,72081,0
2008,72083,0
2008,72085,0
2008,72087,0
2008,72089,0
2008,72091,0
2008,72093,0
2008,72095,0
2008,72097,0
2008,72099,0
2008,72101,0
2008,72103,0
2008,72105,0
2008,72107,0
2008,72109,0
2008,72111,0
2008,72113,0
2008,72115,0
2008,72117,0
2008,72119,0
2008,72121,0
2008,72123,0
2008,72125,0
2008,72127,0
2008,72129,0
2008,72131,0
2008,72133,0
2008,72135,0
2008,72137,0
2008,72139,0
2008,72141,0
2008,72143,0
2008,72145,0
2008,72147,0
2008,72149,0
2008,72151,0
2008,72153,0
2008,72999,0
2008,78010,0
2008,78020,0
2008,78030,0
2008,8001,0
2008,8003,0
2008,8005,0
2008,8007,0
2008,8009,0
2008,8011,0
2008,8013,0
2008,8014,0
2008,8015,0
2008,8017,0
2008,8019,0
2008,8021,0
2008,8023,0
2008,8025,0
2008,8027,0
2008,8029,0
2008,8031,0
2008,8033,0
2008,8035,0
2008,8037,0
2008,8039,0
2008,8041,0
2008,8043,0
2008,8045,0
2008,8047,0
2008,8049,0
2008,8051,0
2008,8053,0
2008,8055,0
2008,8057,0
2008,8059,0
2008,8061,0
2008,8063,0
2008,8065,0
2008,8067,0
2008,8069,0
2008,8071,0
2008,8073,0
2008,8075,0
2008,8077,0
2008,8079,0
2008,8081,0
2008,8083,0
2008,8085,0
2008,8087,0
2008,8089,0
2008,8091,0
2008,8093,0
2008,8095,0
2008,8097,0
2008,8099,0
2008,8101,0
2008,8103,0
2008,8105,0
2008,8107,0
2008,8109,0
2008,8111,0
2008,8113,0
2008,8115,0
2008,8117,0
2008,8119,0
2008,8121,0
2008,8123,0
2008,8125,0
2008,8999,0
2008,9001,0
2008,9003,0
2008,9005,0
2008,9007,0
2008,9009,0
2008,9011,0
2008,9013,0
2008,9015,0
2008,9999,0
2009,10001,0
2009,10003,0
2009,10005,0
2009,1001,0
2009,1003,0
2009,1005,0
2009,1007,0
2009,1009,0
2009,1011,0
2009,1013,0
2009,1015,0
2009,1017,0
2009,1019,0
2009,1021,0
2009,1023,0
2009,1025,0
2009,1027,0
2009,1029,0
2009,1031,0
2009,1033,0
2009,1035,0
2009,1037,0
2009,1039,0
2009,1041,0
2009,1043,0
2009,1045,0
2009,1047,0
2009,1049,0
2009,1051,0
2009,1053,0
2009,1055,0
2009,1057,0
2009,1059,0
2009,1061,0
2009,1063,0
2009,1065,0
2009,1067,0
2009,1069,0
2009,1071,0
2009,1073,2.096826263
2009,1075,0
2009,1077,0
2009,1079,0
2009,1081,0
2009,1083,0
2009,1085,0
2009,1087,0
2009,1089,0
2009,1091,0
2009,1093,0
2009,1095,0
2009,1097,0
2009,1099,0
2009,10999,0
2009,11001,0
2009,1101,0
2009,1103,0
2009,1105,0
2009,1107,0
2009,1109,0
2009,1111,0
2009,1113,0
2009,1115,0
2009,1117,0
2009,1119,0
2009,1121,0
2009,1123,0
2009,1125,0
2009,1127,202.7108036
2009,1129,0
2009,1131,0
2009,1133,0
2009,12001,0
2009,12003,0
2009,12005,0
2009,12007,0
2009,12009,0
2009,12011,0
2009,12013,0
2009,12015,0
2009,12017,0
2009,12019,0
2009,12021,0
2009,12023,0
2009,12027,0
2009,12029,0
2009,12031,0
2009,12033,0
2009,12035,0
2009,12037,0
2009,12039,0
2009,12041,0
2009,12043,0
2009,12045,0
2009,12047,0
2009,12049,0
2009,12051,0
2009,12053,0
2009,12055,0
2009,12057,0
2009,12059,0
2009,12061,0
2009,12063,0
2009,12065,0
2009,12067,0
2009,12069,0
2009,12071,0
2009,12073,0
2009,12075,0
2009,12077,0
2009,12079,0
2009,12081,0
2009,12083,0
2009,12085,0
2009,12086,0
2009,12087,0
2009,12089,0
2009,12091,0
2009,12093,0
2009,12095,0
2009,12097,0
2009,12099,0
2009,12101,0
2009,12103,0
2009,12105,0
2009,12107,0
2009,12109,0
2009,12111,0
2009,12113,0
2009,12115,0
2009,12117,0
2009,12119,0
2009,12121,0
2009,12123,0
2009,12125,0
2009,12127,0
2009,12129,0
2009,12131,0
2009,12133,0
2009,12999,0
2009,13001,0
2009,13003,0
2009,13005,0
2009,13007,0
2009,13009,0
2009,13011,0
2009,13013,0
2009,13015,0
2009,13017,0
2009,13019,0
2009,13021,0
2009,13023,0
2009,13025,0
2009,13027,0
2009,13029,0
2009,13031,0
2009,13033,0
2009,13035,0
2009,13037,0
2009,13039,0
2009,13043,0
2009,13045,0
2009,13047,0
2009,13049,0
2009,13051,0
2009,13053,0
2009,13055,0
2009,13057,0
2009,13059,0
2009,13061,0
2009,13063,0
2009,13065,0
2009,13067,0
2009,13069,0
2009,13071,0
2009,13073,0
2009,13075,0
2009,13077,0
2009,13079,0
2009,13081,0
2009,13083,0
2009,13085,0
2009,13087,0
2009,13089,0
2009,13091,0
2009,13093,0
2009,13095,0
2009,13097,0
2009,13099,0
2009,13101,0
2009,13103,0
2009,13105,0
2009,13107,0
2009,13109,0
2009,13111,0
2009,13113,0
2009,13115,0
2009,13117,0
2009,13119,0
2009,13121,0
2009,13123,0
2009,13125,0
2009,13127,0
2009,13129,0
2009,13131,0
2009,13133,0
2009,13135,0
2009,13137,0
2009,13139,0
2009,13141,0
2009,13143,0
2009,13145,0
2009,13147,0
2009,13149,0
2009,13151,0
2009,13153,0
2009,13155,0
2009,13157,0
2009,13159,0
2009,13161,0
2009,13163,0
2009,13165,0
2009,13167,0
2009,13169,0
2009,13171,0
2009,13173,0
2009,13175,0
2009,13177,0
2009,13179,0
2009,13181,0
2009,13183,0
2009,13185,0
2009,13187,0
2009,13189,0
2009,13191,0
2009,13193,0
2009,13195,0
2009,13197,0
2009,13199,0
2009,13201,0
2009,13205,0
2009,13207,0
2009,13209,0
2009,13211,0
2009,13213,0
2009,13215,0
2009,13217,0
2009,13219,0
2009,13221,0
2009,13223,0
2009,13225,0
2009,13227,0
2009,13229,0
2009,13231,0
2009,13233,0
2009,13235,0
2009,13237,0
2009,13239,0
2009,13241,0
2009,13243,0
2009,13245,0
2009,13247,0
2009,13249,0
2009,13251,0
2009,13253,0
2009,13255,0
2009,13257,0
2009,13259,0
2009,13261,0
2009,13263,0
2009,13265,0
2009,13267,0
2009,13269,0
2009,13271,0
2009,13273,0
2009,13275,0
2009,13277,0
2009,13279,0
2009,13281,0
2009,13283,0
2009,13285,0
2009,13287,0
2009,13289,0
2009,13291,0
2009,13293,0
2009,13295,0
2009,13297,0
2009,13299,0
2009,13301,0
2009,13303,0
2009,13305,0
2009,13307,0
2009,13309,0
2009,13311,0
2009,13313,0
2009,13315,0
2009,13317,0
2009,13319,0
2009,13321,0
2009,13999,0
2009,15001,0
2009,15003,0
2009,15007,0
2009,15009,0
2009,15999,0
2009,16001,0
2009,16003,0
2009,16005,0
2009,16007,0
2009,16009,0
2009,16011,0
2009,16013,0
2009,16015,0
2009,16017,0
2009,16019,0
2009,16021,0
2009,16023,0
2009,16025,0
2009,16027,0
2009,16029,0
2009,16031,0
2009,16033,0
2009,16035,0
2009,16037,0
2009,16039,0
2009,16041,0
2009,16043,0
2009,16045,0
2009,16047,0
2009,16049,0
2009,16051,0
2009,16053,0
2009,16055,0
2009,16057,0
2009,16059,0
2009,16061,0
2009,16063,0
2009,16065,0
2009,16067,0
2009,16069,0
2009,16071,0
2009,16073,0
2009,16075,0
2009,16077,0
2009,16079,0
2009,16081,0
2009,16083,0
2009,16085,0
2009,16087,0
2009,16999,0
2009,17001,0
2009,17003,0
2009,17005,0
2009,17007,0
2009,17009,0
2009,17011,0
2009,17013,0
2009,17015,0
2009,17017,0
2009,17019,0
2009,17021,0
2009,17023,0
2009,17025,0
2009,17027,0
2009,17029,0
2009,17031,0
2009,17033,0
2009,17035,0
2009,17037,0
2009,17039,0
2009,17041,0
2009,17043,0
2009,17045,0
2009,17047,0
2009,17049,0
2009,17051,0
2009,17053,0
2009,17055,0
2009,17057,0
2009,17059,0
2009,17061,0
2009,17063,0
2009,17065,0
2009,17067,0
2009,17069,0
2009,17071,0
2009,17073,0
2009,17075,0
2009,17077,0
2009,17079,0
2009,17081,0
2009,17083,0
2009,17085,0
2009,17087,0
2009,17089,0
2009,17091,0
2009,17093,0
2009,17095,0
2009,17097,0
2009,17099,0
2009,17101,0
2009,17103,0
2009,17105,0
2009,17107,0
2009,17109,0
2009,17111,0
2009,17113,0
2009,17115,0
2009,17117,0
2009,17119,0
2009,17121,0
2009,17123,0
2009,17125,0
2009,17127,0
2009,17129,0
2009,17131,0
2009,17133,0
2009,17135,0
2009,17137,0
2009,17139,0
2009,17141,0
2009,17143,0
2009,17145,0
2009,17147,0
2009,17149,0
2009,17151,NA
2009,17153,0
2009,17155,0
2009,17157,0
2009,17159,0
2009,17161,0
2009,17163,0
2009,17165,0
2009,17167,0
2009,17169,0
2009,17171,0
2009,17173,0
2009,17175,0
2009,17177,0
2009,17179,0
2009,17181,0
2009,17183,0
2009,17185,0
2009,17187,0
2009,17189,0
2009,17191,0
2009,17193,0
2009,17195,0
2009,17197,0
2009,17199,0
2009,17201,0
2009,17203,0
2009,17999,0
2009,18001,0
2009,18003,0
2009,18005,0
2009,18007,0
2009,18009,0
2009,18011,0
2009,18013,0
2009,18015,0
2009,18017,0
2009,18019,0
2009,18021,0
2009,18023,0
2009,18025,0
2009,18027,0
2009,18029,0
2009,18031,0
2009,18033,0
2009,18035,0
2009,18037,0
2009,18039,0
2009,18041,0
2009,18043,0
2009,18045,0
2009,18047,0
2009,18049,0
2009,18051,222.8942661
2009,18053,0
2009,18055,0
2009,18057,0
2009,18059,0
2009,18061,0
2009,18063,0
2009,18065,0
2009,18067,0
2009,18069,0
2009,18071,0
2009,18073,0
2009,18075,0
2009,18077,0
2009,18079,0
2009,18081,0
2009,18083,119.0585678
2009,18085,0
2009,18087,0
2009,18089,0
2009,18091,0
2009,18093,0
2009,18095,0
2009,18097,0
2009,18099,0
2009,18101,0
2009,18103,0
2009,18105,0
2009,18107,0
2009,18109,0
2009,18111,0
2009,18113,0
2009,18115,0
2009,18117,0
2009,18119,0
2009,18121,0
2009,18123,0
2009,18125,0
2009,18127,0
2009,18129,0
2009,18131,0
2009,18133,0
2009,18135,0
2009,18137,0
2009,18139,0
2009,18141,0
2009,18143,0
2009,18145,0
2009,18147,0
2009,18149,0
2009,18151,0
2009,18153,0
2009,18155,0
2009,18157,0
2009,18159,0
2009,18161,0
2009,18163,0
2009,18165,0
2009,18167,0
2009,18169,0
2009,18171,0
2009,18173,0
2009,18175,0
2009,18177,0
2009,18179,0
2009,18181,0
2009,18183,0
2009,18999,0
2009,19001,0
2009,19003,0
2009,19005,0
2009,19007,0
2009,19009,0
2009,19011,0
2009,19013,0
2009,19015,0
2009,19017,0
2009,19019,0
2009,19021,0
2009,19023,0
2009,19025,0
2009,19027,0
2009,19029,0
2009,19031,0
2009,19033,0
2009,19035,0
2009,19037,0
2009,19039,0
2009,19041,0
2009,19043,0
2009,19045,0
2009,19047,0
2009,19049,0
2009,19051,0
2009,19053,0
2009,19055,0
2009,19057,0
2009,19059,0
2009,19061,0
2009,19063,0
2009,19065,0
2009,19067,0
2009,19069,0
2009,19071,0
2009,19073,0
2009,19075,0
2009,19077,0
2009,19079,0
2009,19081,0
2009,19083,0
2009,19085,0
2009,19087,0
2009,19089,0
2009,19091,0
2009,19093,0
2009,19095,0
2009,19097,0
2009,19099,0
2009,19101,0
2009,19103,0
2009,19105,0
2009,19107,0
2009,19109,0
2009,19111,0
2009,19113,0
2009,19115,0
2009,19117,0
2009,19119,0
2009,19121,0
2009,19123,0
2009,19125,0
2009,19127,0
2009,19129,0
2009,19131,0
2009,19133,0
2009,19135,0
2009,19137,0
2009,19139,0
2009,19141,0
2009,19143,0
2009,19145,0
2009,19147,0
2009,19149,0
2009,19151,0
2009,19153,0
2009,19155,0
2009,19157,0
2009,19159,0
2009,19161,0
2009,19163,0
2009,19165,0
2009,19167,0
2009,19169,0
2009,19171,0
2009,19173,0
2009,19175,0
2009,19177,0
2009,19179,0
2009,19181,0
2009,19183,0
2009,19185,0
2009,19187,0
2009,19189,0
2009,19191,0
2009,19193,0
2009,19195,0
2009,19197,0
2009,1999,0
2009,19999,0
2009,20001,0
2009,20003,0
2009,20005,0
2009,20007,0
2009,20009,0
2009,20011,0
2009,20013,0
2009,20015,0
2009,20017,0
2009,20019,0
2009,20021,0
2009,20023,0
2009,20025,0
2009,20027,0
2009,20029,0
2009,20031,0
2009,20033,0
2009,20035,0
2009,20037,0
2009,20039,0
2009,20041,0
2009,20043,0
2009,20045,0
2009,20047,0
2009,20049,0
2009,20051,0
2009,20053,0
2009,20055,0
2009,20057,0
2009,20059,0
2009,20061,0
2009,20063,0
2009,20065,0
2009,20067,0
2009,20069,0
2009,20071,0
2009,20073,0
2009,20075,0
2009,20077,0
2009,20079,0
2009,20081,0
2009,20083,0
2009,20085,0
2009,20087,0
2009,20089,0
2009,20091,0
2009,20093,0
2009,20095,0
2009,20097,0
2009,20099,0
2009,20101,0
2009,20103,0
2009,20105,0
2009,20107,0
2009,20109,0
2009,20111,0
2009,20113,0
2009,20115,0
2009,20117,0
2009,20119,0
2009,20121,0
2009,20123,0
2009,20125,0
2009,20127,0
2009,20129,0
2009,2013,0
2009,20131,0
2009,20133,0
2009,20135,0
2009,20137,0
2009,20139,0
2009,20141,0
2009,20143,0
2009,20145,0
2009,20147,0
2009,20149,0
2009,20151,0
2009,20153,0
2009,20155,0
2009,20157,0
2009,20159,0
2009,2016,0
2009,20161,0
2009,20163,0
2009,20165,0
2009,20167,0
2009,20169,0
2009,20171,0
2009,20173,0
2009,20175,0
2009,20177,0
2009,20179,0
2009,20181,0
2009,20183,0
2009,20185,0
2009,20187,0
2009,20189,0
2009,20191,0
2009,20193,0
2009,20195,0
2009,20197,0
2009,20199,0
2009,2020,0
2009,20201,0
2009,20203,0
2009,20205,0
2009,20207,0
2009,20209,0
2009,2050,0
2009,2060,0
2009,2068,0
2009,2070,0
2009,2090,0
2009,20999,0
2009,2100,0
2009,21001,0
2009,21003,0
2009,21005,0
2009,21007,0
2009,21009,0
2009,21011,0
2009,21013,518.3027323
2009,21015,0
2009,21017,0
2009,21019,0
2009,21021,0
2009,21023,0
2009,21025,0
2009,21027,0
2009,21029,0
2009,21031,0
2009,21033,0
2009,21035,0
2009,21037,0
2009,21039,0
2009,21041,0
2009,21043,0
2009,21045,0
2009,21047,0
2009,21049,0
2009,21051,0
2009,21053,0
2009,21055,0
2009,21057,0
2009,21059,0
2009,21061,0
2009,21063,0
2009,21065,0
2009,21067,0
2009,21069,0
2009,21071,331.5559657
2009,21073,0
2009,21075,0
2009,21077,0
2009,21079,0
2009,21081,0
2009,21083,0
2009,21085,0
2009,21087,0
2009,21089,0
2009,21091,0
2009,21093,0
2009,21095,983.5624936
2009,21097,0
2009,21099,0
2009,2110,0
2009,21101,0
2009,21103,0
2009,21105,0
2009,21107,0
2009,21109,0
2009,21111,0
2009,21113,0
2009,21115,0
2009,21117,0
2009,21119,1012.916803
2009,21121,0
2009,21123,0
2009,21125,11.87193928
2009,21127,0
2009,21129,0
2009,21131,0
2009,21133,0
2009,21135,0
2009,21137,0
2009,21139,0
2009,21141,0
2009,21143,0
2009,21145,0
2009,21147,0
2009,21149,0
2009,21151,0
2009,21153,0
2009,21155,0
2009,21157,0
2009,21159,1385.371102
2009,21161,0
2009,21163,0
2009,21165,0
2009,21167,0
2009,21169,0
2009,21171,0
2009,21173,0
2009,21175,0
2009,21177,0
2009,21179,0
2009,21181,0
2009,21183,0
2009,21185,0
2009,21187,0
2009,21189,0
2009,21191,0
2009,21193,586.5888674
2009,21195,758.6578639
2009,21197,0
2009,21199,0
2009,21201,0
2009,21203,0
2009,21205,0
2009,21207,0
2009,21209,0
2009,21211,0
2009,21213,0
2009,21215,0
2009,21217,0
2009,21219,0
2009,2122,0
2009,21221,0
2009,21223,0
2009,21225,0
2009,21227,0
2009,21229,0
2009,21231,0
2009,21233,0
2009,21235,60.97017521
2009,21237,0
2009,21239,0
2009,2130,0
2009,2150,0
2009,2164,0
2009,2170,0
2009,2180,0
2009,2185,0
2009,2188,0
2009,21999,0
2009,22001,0
2009,22003,0
2009,22005,0
2009,22007,0
2009,22009,0
2009,2201,0
2009,22011,0
2009,22013,0
2009,22015,0
2009,22017,0
2009,22019,0
2009,22021,0
2009,22023,0
2009,22025,0
2009,22027,0
2009,22029,0
2009,22031,0
2009,22033,0
2009,22035,0
2009,22037,0
2009,22039,0
2009,22041,0
2009,22043,0
2009,22045,0
2009,22047,0
2009,22049,0
2009,22051,0
2009,22053,0
2009,22055,0
2009,22057,0
2009,22059,0
2009,22061,0
2009,22063,0
2009,22065,0
2009,22067,0
2009,22069,0
2009,22071,0
2009,22073,0
2009,22075,0
2009,22077,0
2009,22079,0
2009,22081,0
2009,22083,0
2009,22085,0
2009,22087,0
2009,22089,0
2009,22091,0
2009,22093,0
2009,22095,0
2009,22097,0
2009,22099,0
2009,22101,0
2009,22103,0
2009,22105,0
2009,22107,0
2009,22109,0
2009,22111,0
2009,22113,0
2009,22115,0
2009,22117,0
2009,22119,0
2009,22121,0
2009,22123,0
2009,22125,0
2009,22127,0
2009,2220,0
2009,2232,0
2009,2240,0
2009,2261,0
2009,2270,0
2009,2280,0
2009,2282,0
2009,2290,0
2009,22999,0
2009,23001,0
2009,23003,0
2009,23005,0
2009,23007,0
2009,23009,0
2009,23011,0
2009,23013,0
2009,23015,0
2009,23017,0
2009,23019,0
2009,23021,0
2009,23023,0
2009,23025,0
2009,23027,0
2009,23029,0
2009,23031,0
2009,23999,0
2009,24001,14.62470216
2009,24003,0
2009,24005,0
2009,24009,0
2009,24011,0
2009,24013,0
2009,24015,0
2009,24017,0
2009,24019,0
2009,24021,0
2009,24023,128.3623681
2009,24025,0
2009,24027,0
2009,24029,0
2009,24031,0
2009,24033,0
2009,24035,0
2009,24037,0
2009,24039,0
2009,24041,0
2009,24043,0
2009,24045,0
2009,24047,0
2009,24510,0
2009,24999,0
2009,25001,0
2009,25003,0
2009,25005,0
2009,25007,0
2009,25009,0
2009,25011,0
2009,25013,0
2009,25015,0
2009,25017,0
2009,25019,0
2009,25021,0
2009,25023,0
2009,25025,0
2009,25027,0
2009,25999,0
2009,26001,0
2009,26003,0
2009,26005,0
2009,26007,0
2009,26009,0
2009,26011,0
2009,26013,0
2009,26015,0
2009,26017,0
2009,26019,0
2009,26021,0
2009,26023,0
2009,26025,0
2009,26027,0
2009,26029,0
2009,26031,0
2009,26033,0
2009,26035,0
2009,26037,0
2009,26039,0
2009,26041,0
2009,26043,0
2009,26045,0
2009,26047,0
2009,26049,0
